label,n_interests,n_projects,interests,subj_1_name,subj_1_score,subj_2_name,subj_2_score,subj_3_name,subj_3_score,subj_4_name,subj_4_score,subj_5_name,subj_5_score,project_skills
WT,2,1,Network & Wireless Systems|Mobile & IoT Development,Computer Networks,75.4,Engineering Mathematics-III,73.7,Microcontroller & Embedded Systems,73.6,Automata Theory,71.6,Digital Logic & Design,70.5,microcontroller|gpio|embedded|arduino|bluetooth
ML,2,1,Data Science & Analytics|Artificial Intelligence & Machine Learning,Software Engineering,39.6,Artificial Intelligence,37.3,Engineering Mathematics-IV,36.8,Python,36.6,Digital Logic & Design,35.1,numpy|classification|pandas|pytorch|python
CCS,2,3,Cloud & Distributed Systems|Web Development,Software Engineering,86.5,Design & Analysis of Algorithms,85.3,Operating Systems,83.9,Full Stack Development,83.7,Computer Networks,81.7,node|kubernetes|docker|fullstack|azure|aws|devops|react|terraform
ML,3,3,Artificial Intelligence & Machine Learning|Data Science & Analytics|Web Development,Computer Networks,76.0,Full Stack Development,73.1,Database Management Systems,70.8,Python,70.1,Artificial Intelligence,65.2,sklearn|numpy|classification|machine learning|pytorch|tensorflow|deep learning|neural network|nlp
DWM,1,2,Data Science & Analytics,Python,62.7,Microcontroller & Embedded Systems,59.02975013091536,Full Stack Development,56.3,Data Structures and Algorithms,52.3,Computer Networks,48.40574411635309,power bi|kubernetes|dashboard|analytics|sql|tableau
WT,2,2,Mobile & IoT Development|Network & Wireless Systems,Database Management Systems,100.0,Microcontroller & Embedded Systems,100.0,Design & Analysis of Algorithms,100.0,Computer Networks,96.6,Java,96.1,microcontroller|sensor|iot|embedded|docker|wireless|mqtt|bluetooth
WT,2,3,Network & Wireless Systems|Cloud & Distributed Systems,Java,56.6,IoT,51.2,Database Management Systems,50.53391492852071,Computer Networks,33.5,Cryptography & Network Security,30.8,microcontroller|gpio|sensor|iot|embedded|etl|esp32|wireless|arduino|raspberry pi
ML,1,1,Data Science & Analytics,Microcontroller & Embedded Systems,89.8,Data Structures and Algorithms,89.6,Database Management Systems,87.4,Operating Systems,85.9,Engineering Mathematics-III,85.4,machine learning|tensorflow|pandas|deep learning|regression|python
DWM,1,1,Data Science & Analytics,Database Management Systems,64.6,Full Stack Development,63.5,Computer Networks,60.0,Java,55.5,Python,53.6,mongodb|etl|sql|tableau
CCS,2,1,Web Development|Network & Wireless Systems,IoT,80.3,Operating Systems,73.8,Full Stack Development,73.3,Computer Networks,66.5,Python,63.2,kubernetes|ci/cd|docker|serverless|cloud
CCS,2,3,Web Development|Network & Wireless Systems,Software Engineering,40.3,Digital Logic & Design,31.0,Artificial Intelligence,26.2,Database Management Systems,25.6,Computer Networks,25.6,node|sensor|fullstack|etl|aws|devops|serverless|react|terraform
WT,1,0,Network & Wireless Systems,Automata Theory,100.0,IoT,87.4,Java,82.9,C++,77.1,Digital Logic & Design,74.5,
ML,1,4,Artificial Intelligence & Machine Learning,Data Structures and Algorithms,91.9,Software Engineering,88.7,Engineering Mathematics-III,80.6,Operating Systems,78.0,Full Stack Development,75.6,sklearn|pandas|tensorflow|keras|data mining|deep learning|neural network|nlp
DWM,2,3,Data Science & Analytics|Web Development,Database Management Systems,57.0,Engineering Mathematics-IV,50.4,Design & Analysis of Algorithms,45.4,Cryptography & Network Security,43.5,Java,40.5,power bi|mongodb|data warehouse|pandas|dashboard|postgresql|etl|data mining|analytics|tableau
ML,2,4,Data Science & Analytics|Artificial Intelligence & Machine Learning,Artificial Intelligence,49.6,Full Stack Development,47.4,Data Structures and Algorithms,45.9,Engineering Mathematics-III,45.8,Engineering Mathematics-IV,43.2,sklearn|node|classification|neural network|machine learning|pytorch|pandas|keras|aws|wireless
CCS,2,1,Cloud & Distributed Systems|Web Development,Computer Networks,82.7,Artificial Intelligence,82.4,Data Structures and Algorithms,80.0,Full Stack Development,76.8,C++,76.7,kubernetes|ci/cd|docker|azure|devops|cloud
WT,2,4,Mobile & IoT Development|Network & Wireless Systems,Microcontroller & Embedded Systems,60.7,Data Structures and Algorithms,56.0,Digital Logic & Design,51.6,Software Engineering,49.8,Operating Systems,47.8,microcontroller|gpio|iot|pandas|embedded|wireless|arduino|raspberry pi|bluetooth
ML,2,4,Data Science & Analytics|Web Development,Python,79.0,Software Engineering,78.1,Cryptography & Network Security,64.7,Artificial Intelligence,63.1,Database Management Systems,61.8,numpy|neural network|classification|machine learning|tensorflow|keras|analytics|deep learning|pytorch|regression
DWM,1,1,Data Science & Analytics,Engineering Mathematics-III,45.6,Java,36.7,Python,30.0,Data Structures and Algorithms,28.1,Microcontroller & Embedded Systems,24.4,power bi|mongodb|machine learning
CCS,3,2,Cloud & Distributed Systems|Web Development|Artificial Intelligence & Machine Learning,Full Stack Development,77.5,Digital Logic & Design,76.1,Computer Networks,73.6,Python,66.1,C++,66.1,node|kubernetes|docker|fullstack|devops|deep learning
DWM,2,1,Data Science & Analytics|Artificial Intelligence & Machine Learning,Full Stack Development,92.7,Artificial Intelligence,88.8,Automata Theory,87.7,Database Management Systems,86.2,Computer Networks,84.3,mongodb|dashboard|data mining|sql|tableau
WT,2,1,Network & Wireless Systems|Mobile & IoT Development,Computer Networks,69.9,Full Stack Development,68.5,Automata Theory,66.5,Digital Logic & Design,63.9,Python,61.2,iot|raspberry pi|sensor
CCS,2,1,Web Development|Cloud & Distributed Systems,Full Stack Development,82.6,Operating Systems,80.9,Engineering Mathematics-IV,79.4,Computer Networks,78.1,Software Engineering,75.4,react|azure|aws|esp32|fullstack|terraform
ML,3,1,Artificial Intelligence & Machine Learning|Data Science & Analytics|Cloud & Distributed Systems,Artificial Intelligence,100.0,Full Stack Development,79.7,Database Management Systems,78.1,Cryptography & Network Security,78.0,Data Structures and Algorithms,73.7,pandas|classification|machine learning|nlp
DWM,2,2,Data Science & Analytics|Artificial Intelligence & Machine Learning,Computer Networks,45.8,Automata Theory,43.7,Database Management Systems,41.5,Cryptography & Network Security,37.1,Design & Analysis of Algorithms,36.6,power bi|data warehouse|dashboard|mongodb|postgresql|etl|data mining|react|tableau
ML,3,3,Data Science & Analytics|Artificial Intelligence & Machine Learning|Cloud & Distributed Systems,Python,94.4,Computer Networks,77.1,Design & Analysis of Algorithms,70.7,Full Stack Development,66.7,Cryptography & Network Security,65.6,sklearn|classification|neural network|machine learning|pytorch|pandas|keras|deep learning|regression
DWM,1,4,Data Science & Analytics,Automata Theory,86.9,Engineering Mathematics-IV,82.2,Database Management Systems,80.9,IoT,80.7,Computer Networks,76.5,mongodb|dashboard|data warehouse|nlp|postgresql|etl|data mining|analytics|sql|tableau
CCS,2,2,Cloud & Distributed Systems|Web Development,Computer Networks,100.0,Software Engineering,99.7,Design & Analysis of Algorithms,99.2,Operating Systems,96.5,Engineering Mathematics-III,95.1,kubernetes|ci/cd|docker|fullstack|azure|react|cloud|terraform
WT,2,1,Mobile & IoT Development|Network & Wireless Systems,Java,59.1,C++,51.4,Database Management Systems,50.9,Microcontroller & Embedded Systems,46.2,Python,42.9,sensor|postgresql|gpio
CCS,2,1,Cloud & Distributed Systems|Web Development,Full Stack Development,84.8,C++,84.4,Microcontroller & Embedded Systems,79.3,Cryptography & Network Security,77.6,Database Management Systems,77.5,node|kubernetes|ci/cd|react|terraform
DWM,1,1,Data Science & Analytics,Automata Theory,100.0,Java,92.5,Database Management Systems,86.6,Computer Networks,83.0,Engineering Mathematics-IV,82.5,data mining|devops|tableau
DWM,1,2,Data Science & Analytics,Database Management Systems,77.9,Cryptography & Network Security,75.9,Computer Networks,72.36329231123253,Data Structures and Algorithms,71.7,Java,69.7,power bi|mongodb|data warehouse|postgresql|data mining|analytics|tableau
WT,1,3,Mobile & IoT Development,Digital Logic & Design,71.7,Design & Analysis of Algorithms,67.5,IoT,64.4,Engineering Mathematics-III,61.1,Cryptography & Network Security,59.3,microcontroller|sensor|iot|embedded|data mining|esp32|pytorch
WT,1,4,Mobile & IoT Development,Computer Networks,90.6,Digital Logic & Design,87.4,Software Engineering,83.6,Python,83.3,Microcontroller & Embedded Systems,81.7,microcontroller|classification|gpio|sensor|iot|embedded|wireless|arduino|esp32|serverless
ML,1,2,Artificial Intelligence & Machine Learning,Software Engineering,74.1,Artificial Intelligence,65.9,Data Structures and Algorithms,62.9,Computer Networks,62.654819827855746,Python,62.5,sklearn|numpy|classification|tensorflow|keras|neural network|python
DWM,1,2,Data Science & Analytics,Python,81.5,Data Structures and Algorithms,59.1,Artificial Intelligence,58.9,Operating Systems,58.1,Engineering Mathematics-III,52.1,node|power bi|dashboard|etl|data mining|analytics|tableau
ML,2,2,Artificial Intelligence & Machine Learning|Data Science & Analytics,Python,75.2,Engineering Mathematics-IV,61.0,Design & Analysis of Algorithms,60.8,Engineering Mathematics-III,60.4,Artificial Intelligence,52.8,numpy|microcontroller|pandas|tensorflow|keras|neural network|nlp
WT,1,2,Network & Wireless Systems,Computer Networks,68.3,Full Stack Development,61.3,IoT,61.1,Microcontroller & Embedded Systems,58.2,Data Structures and Algorithms,57.9,sensor|embedded|esp32|arduino|raspberry pi|mqtt|bluetooth
WT,1,1,Mobile & IoT Development,Data Structures and Algorithms,73.6,Computer Networks,69.8,Engineering Mathematics-III,65.1,Design & Analysis of Algorithms,63.6,Software Engineering,62.9,iot|microcontroller|gpio|arduino
WT,2,2,Network & Wireless Systems|Cloud & Distributed Systems,IoT,86.6,Microcontroller & Embedded Systems,80.5,Digital Logic & Design,78.7,C++,76.5,Python,76.0,microcontroller|gpio|sensor|esp32|arduino|raspberry pi|mqtt|bluetooth
CCS,3,3,Web Development|Cloud & Distributed Systems|Data Science & Analytics,Automata Theory,80.7,Operating Systems,73.0,Design & Analysis of Algorithms,69.7,Computer Networks,66.9,Database Management Systems,65.7,node|docker|etl|azure|aws|devops|serverless|react|cloud|terraform
ML,2,2,Artificial Intelligence & Machine Learning|Cloud & Distributed Systems,Computer Networks,87.0,Data Structures and Algorithms,86.1,Engineering Mathematics-III,85.2,Operating Systems,83.8,Design & Analysis of Algorithms,78.5,sklearn|numpy|neural network|sensor|keras|regression
WT,1,2,Network & Wireless Systems,Cryptography & Network Security,58.5,Computer Networks,57.1,Microcontroller & Embedded Systems,56.3,IoT,56.3,Engineering Mathematics-IV,53.2,gpio|iot|sensor|embedded|wireless|esp32|mqtt
WT,3,2,Mobile & IoT Development|Network & Wireless Systems|Cloud & Distributed Systems,IoT,79.6,Automata Theory,78.3,Digital Logic & Design,74.4,Microcontroller & Embedded Systems,70.6,Data Structures and Algorithms,70.4,microcontroller|gpio|iot|pandas|embedded|esp32|arduino|bluetooth
ML,1,1,Artificial Intelligence & Machine Learning,Artificial Intelligence,78.7,Data Structures and Algorithms,76.9,Full Stack Development,74.1,Design & Analysis of Algorithms,73.7,Operating Systems,73.6,machine learning|keras|pytorch|regression|nlp
DWM,1,1,Data Science & Analytics,Full Stack Development,54.6,Engineering Mathematics-IV,53.8,Artificial Intelligence,53.4,Computer Networks,52.7,Automata Theory,51.4,power bi|node|data warehouse|dashboard|etl|data mining
WT,2,3,Mobile & IoT Development|Network & Wireless Systems,Data Structures and Algorithms,100.0,Computer Networks,100.0,IoT,100.0,Java,94.7,Operating Systems,88.8,node|microcontroller|iot|sensor|embedded|esp32|raspberry pi|mqtt|bluetooth
ML,3,1,Artificial Intelligence & Machine Learning|Data Science & Analytics|Mobile & IoT Development,Computer Networks,75.05812449900662,Engineering Mathematics-III,67.7,Design & Analysis of Algorithms,67.5,Cryptography & Network Security,66.8,Data Structures and Algorithms,63.0,numpy|deep learning|nlp
WT,2,3,Network & Wireless Systems|Mobile & IoT Development,IoT,87.7,Digital Logic & Design,78.7,Engineering Mathematics-IV,77.9,Microcontroller & Embedded Systems,76.6,Artificial Intelligence,72.8,gpio|iot|embedded|etl|wireless|arduino|esp32|mqtt|bluetooth
CCS,3,1,Cloud & Distributed Systems|Web Development|Network & Wireless Systems,Python,69.1,Engineering Mathematics-IV,66.2,Software Engineering,65.3,Operating Systems,65.0,Data Structures and Algorithms,63.4,node|docker
CCS,3,4,Cloud & Distributed Systems|Web Development|Artificial Intelligence & Machine Learning,Full Stack Development,65.5,Operating Systems,62.9,Automata Theory,61.6,Database Management Systems,59.11711532446768,Design & Analysis of Algorithms,56.5,node|ci/cd|docker|deep learning|fullstack|azure|aws|devops|serverless|react
WT,3,4,Network & Wireless Systems|Mobile & IoT Development|Data Science & Analytics,IoT,72.0,Engineering Mathematics-IV,71.5,Data Structures and Algorithms,69.6,Python,67.67789564524301,Microcontroller & Embedded Systems,67.6,power bi|gpio|iot|embedded|wireless|arduino|analytics|esp32|raspberry pi|mqtt
CCS,3,2,Web Development|Data Science & Analytics|Network & Wireless Systems,Design & Analysis of Algorithms,79.5,Data Structures and Algorithms,77.7,Python,75.2,Cryptography & Network Security,74.9,Full Stack Development,72.9,pandas|serverless|fullstack|cloud|terraform
CCS,4,0,Web Development|Cloud & Distributed Systems|Network & Wireless Systems|Artificial Intelligence & Machine Learning,Full Stack Development,92.9,Database Management Systems,91.5,Operating Systems,86.3,Design & Analysis of Algorithms,84.0,Computer Networks,83.1,
WT,3,0,Network & Wireless Systems|Cloud & Distributed Systems|Data Science & Analytics,Computer Networks,74.3,Microcontroller & Embedded Systems,50.4,Python,45.7,Digital Logic & Design,38.7,IoT,37.1,
CCS,1,1,Cloud & Distributed Systems,Data Structures and Algorithms,100.0,Engineering Mathematics-III,97.9,Digital Logic & Design,96.0,Design & Analysis of Algorithms,93.8,Cryptography & Network Security,93.0,ci/cd|fullstack|react
ML,2,3,Data Science & Analytics|Cloud & Distributed Systems,Cryptography & Network Security,78.0,Operating Systems,73.8,Artificial Intelligence,71.8,Automata Theory,69.7,Python,68.8,sklearn|classification|machine learning|pandas|keras|deep learning|neural network|python|nlp
DWM,2,1,Data Science & Analytics|Artificial Intelligence & Machine Learning,Software Engineering,70.1,Java,62.6,Python,60.4,Artificial Intelligence,51.0,Microcontroller & Embedded Systems,48.7,dashboard|sql|arduino
ML,3,2,Data Science & Analytics|Artificial Intelligence & Machine Learning|Network & Wireless Systems,Digital Logic & Design,68.4,Python,57.8,C++,57.2,Engineering Mathematics-IV,55.2,Operating Systems,52.2,sklearn|classification|pandas|tensorflow|deep learning|pytorch|nlp
CCS,1,2,Cloud & Distributed Systems,Full Stack Development,93.4,Database Management Systems,82.8,Computer Networks,78.6,Operating Systems,77.1,Microcontroller & Embedded Systems,76.3,node|kubernetes|docker|azure|aws|serverless|neural network|cloud|terraform
ML,2,2,Artificial Intelligence & Machine Learning|Cloud & Distributed Systems,Python,65.2,Digital Logic & Design,52.2,Cryptography & Network Security,49.9,Design & Analysis of Algorithms,47.7,Microcontroller & Embedded Systems,44.85036334220911,sklearn|numpy|neural network|machine learning|tensorflow|keras|data mining|deep learning|pytorch|python
WT,3,3,Network & Wireless Systems|Cloud & Distributed Systems|Data Science & Analytics,Operating Systems,50.8,Digital Logic & Design,50.7,Database Management Systems,46.410271335695995,Computer Networks,45.9,Software Engineering,41.8,microcontroller|embedded|wireless|raspberry pi|mqtt|bluetooth
ML,2,2,Artificial Intelligence & Machine Learning|Cloud & Distributed Systems,Data Structures and Algorithms,82.71563331740536,Engineering Mathematics-III,67.5,Python,66.7,Automata Theory,66.2,Engineering Mathematics-IV,65.9,numpy|machine learning|pandas|tensorflow|deep learning|regression|python
