student_id,archetype,semester,current_cgpa,current_sgpa,previous_sgpa,sgpa_trend,attendance,lab_performance,project_score,participation_score,extracurricular,dept_avg,num_subjects,num_backlogs,num_strong_subjects,num_weak_subjects,avg_subject_score,min_subject_score,max_subject_score,std_subject_score,practical_avg,theory_avg,credits_completed_ratio,next_sgpa
STU_03279,below_avg,5,0.3,0.67,0.0,0.67,49.6,35.2,36.7,31.1,10.7,5.3,4,3,0,3,27.9,10.6,57.6,18.0,37.6,18.2,0.5,0.62
STU_03280,average,7,3.92,4.67,3.0,1.67,76.7,52.1,53.3,44.0,28.2,6.47,3,1,0,2,45.3,39.1,54.8,6.8,40.5,54.8,0.75,5.0
STU_03281,struggling,3,0.78,1.05,0.0,1.05,42.7,32.4,35.0,30.7,15.6,6.8,6,5,0,6,21.1,2.0,49.9,17.0,23.4,19.9,0.25,0.0
STU_03282,improving,5,3.51,5.89,0.18,5.71,70.5,84.1,70.7,81.5,19.8,7.25,4,0,1,2,57.3,42.7,88.7,18.4,65.7,48.9,0.5,6.0
STU_03283,average,4,0.72,0.27,1.21,-0.94,80.4,45.1,49.9,58.7,23.3,6.08,7,6,0,6,31.3,18.9,51.3,9.2,41.6,27.1,0.38,4.11
STU_03284,strong,6,7.84,7.75,8.22,-0.47,83.6,84.7,71.6,68.6,34.7,5.04,4,0,3,0,74.6,55.0,86.6,12.3,81.1,55.0,0.62,9.33
STU_03285,average,4,3.13,3.27,3.11,0.16,74.0,53.1,47.7,50.7,6.8,5.57,7,2,0,4,44.3,21.9,56.0,11.0,54.0,40.5,0.38,2.89
STU_03286,improving,4,1.92,3.55,0.21,3.34,85.6,65.4,38.5,40.6,40.8,6.38,7,2,0,3,43.2,2.0,66.3,21.2,63.3,35.2,0.38,3.44
STU_03287,average,4,3.22,2.0,4.21,-2.21,74.3,55.8,51.4,32.4,37.0,6.06,7,3,1,6,41.9,29.7,70.3,13.0,56.8,35.9,0.38,1.22
STU_03288,failing,7,0.1,0.0,0.0,0.0,20.8,11.5,34.0,0.7,0.0,5.97,3,3,0,3,9.5,2.0,13.5,5.3,13.2,2.0,0.75,0.0
STU_03289,average,7,2.38,2.33,2.62,-0.29,66.5,79.4,43.3,59.6,13.6,5.54,3,1,0,1,50.2,21.5,64.7,20.3,64.5,21.5,0.75,6.0
STU_03290,struggling,6,0.0,0.0,0.0,0.0,31.8,40.5,41.4,30.6,27.7,5.26,4,4,0,4,19.0,2.0,28.9,10.5,24.7,2.0,0.62,0.0
STU_03291,average,3,0.75,0.0,0.63,-0.63,74.7,34.0,46.7,40.5,38.9,7.01,6,6,0,6,27.2,21.6,33.2,3.8,28.6,26.6,0.25,0.27
STU_03292,below_avg,5,0.59,0.56,0.0,0.56,58.9,47.0,44.6,49.4,37.3,6.95,4,3,0,4,32.6,22.8,49.9,10.3,39.9,25.2,0.5,0.0
STU_03293,strong,7,6.09,7.5,3.75,3.75,83.3,100.0,54.8,68.9,35.9,5.99,3,0,1,0,76.5,64.8,94.9,13.2,82.3,64.8,0.75,8.67
STU_03294,below_avg,7,0.0,0.0,0.0,0.0,51.4,16.8,24.2,48.9,0.0,7.24,3,3,0,3,10.4,2.0,15.5,6.0,14.6,2.0,0.75,0.0
STU_03295,struggling,6,0.06,0.0,0.0,0.0,52.4,39.5,33.2,33.8,0.0,6.89,4,4,0,4,24.7,13.3,38.5,9.9,28.5,13.3,0.62,0.0
STU_03296,struggling,4,0.0,0.0,0.0,0.0,37.6,5.2,43.2,21.7,19.2,6.98,7,7,0,7,7.4,2.0,19.6,7.0,12.2,5.5,0.38,0.0
STU_03297,above_avg,4,2.74,3.32,2.68,0.64,71.4,49.8,43.0,59.3,14.5,6.26,7,2,0,4,46.2,26.8,62.3,13.1,59.1,41.0,0.38,4.22
STU_03298,average,3,1.72,1.89,2.79,-0.9,63.2,31.0,54.0,27.1,11.6,6.61,6,3,0,5,39.1,17.0,52.7,12.1,50.9,33.3,0.25,3.32
STU_03299,below_avg,6,0.53,0.62,0.0,0.62,58.7,44.3,31.9,45.5,0.0,6.2,4,3,0,4,33.1,22.7,49.9,10.4,33.0,33.4,0.62,2.0
STU_03300,above_avg,4,6.47,6.32,6.37,-0.05,82.3,56.6,80.6,55.2,12.0,6.4,7,0,2,2,62.0,42.9,72.4,10.9,68.5,59.4,0.38,6.44
STU_03301,struggling,5,0.46,0.0,0.0,0.0,42.8,35.2,37.8,33.3,15.9,6.77,4,4,0,4,18.4,2.0,27.4,10.4,22.2,14.7,0.5,1.0
STU_03302,average,4,1.36,0.91,1.84,-0.93,76.6,46.9,39.6,45.8,32.0,4.64,7,6,0,7,33.5,27.0,47.3,6.5,30.8,34.5,0.38,0.78
STU_03303,above_avg,5,6.28,6.56,6.09,0.47,80.8,69.8,62.4,65.6,17.9,6.17,4,0,1,1,64.5,49.1,76.5,10.1,72.9,56.0,0.5,4.25
STU_03304,above_avg,4,3.48,3.5,3.37,0.13,76.2,82.1,67.7,63.2,7.4,6.12,7,2,1,4,51.3,33.1,80.7,16.1,74.1,42.1,0.38,4.89
STU_03305,average,6,2.27,4.12,0.67,3.45,74.6,52.1,43.0,50.8,28.7,6.97,4,1,0,3,44.6,37.8,50.1,4.5,42.8,50.1,0.62,1.17
STU_03306,below_avg,4,0.33,1.5,0.0,1.5,62.4,29.9,56.7,53.9,48.7,6.02,7,5,0,6,33.0,15.4,60.9,15.5,31.5,33.5,0.38,1.11
STU_03307,below_avg,5,0.27,0.0,1.14,-1.14,61.9,63.5,52.4,30.2,50.1,6.67,4,4,0,4,27.8,5.8,39.9,13.1,37.1,18.4,0.5,2.62
STU_03308,struggling,5,0.16,0.56,0.0,0.56,35.3,32.2,19.4,23.5,27.2,6.28,4,3,0,4,16.4,2.0,46.5,17.6,27.4,5.3,0.5,0.0
STU_03309,strong,4,6.46,6.36,6.32,0.04,91.1,81.4,69.2,50.2,15.3,5.76,7,0,1,1,61.6,46.7,75.8,8.1,69.8,58.3,0.38,6.89
STU_03310,struggling,3,0.36,0.0,0.37,-0.37,31.8,27.4,39.2,11.9,39.3,5.75,6,6,0,6,18.1,2.0,27.7,9.7,25.4,14.4,0.25,0.0
STU_03311,topper,4,9.39,9.45,10.0,-0.55,93.4,91.5,56.6,87.5,75.1,5.02,7,0,7,0,83.2,75.4,100.0,7.7,93.1,79.2,0.38,10.0
STU_03312,average,5,1.06,1.44,1.09,0.35,85.0,64.2,46.4,27.5,34.5,5.65,4,2,1,3,34.9,7.2,73.8,26.7,59.5,10.3,0.5,1.0
STU_03313,average,3,1.11,0.53,1.05,-0.52,65.8,45.9,36.6,52.1,29.5,6.54,6,5,0,6,33.2,21.3,46.6,9.3,43.2,28.2,0.25,3.32
STU_03314,topper,4,8.76,9.45,7.63,1.82,91.9,98.5,52.9,72.8,69.7,5.52,7,0,7,0,83.8,74.7,93.9,6.8,93.3,80.0,0.38,10.0
STU_03315,below_avg,5,0.2,0.0,0.0,0.0,49.2,33.0,21.0,63.5,7.3,6.87,4,4,0,4,16.1,2.0,29.4,12.6,28.6,3.6,0.5,0.5
STU_03316,failing,3,0.79,0.0,0.0,0.0,15.8,26.4,21.9,25.9,14.3,6.38,6,6,0,6,10.8,2.0,29.7,12.5,14.6,8.9,0.25,0.0
STU_03317,average,7,0.0,0.0,0.0,0.0,61.8,51.0,30.2,15.3,0.0,7.05,3,3,0,3,36.1,34.9,37.9,1.3,36.4,35.4,0.75,0.83
STU_03318,below_avg,3,0.48,0.84,0.0,0.84,63.8,63.6,46.7,35.3,0.0,4.6,6,4,0,5,29.5,2.0,54.2,16.9,49.4,19.6,0.25,0.18
STU_03319,inconsistent,3,8.57,7.32,9.47,-2.15,62.0,81.0,84.7,64.3,73.2,6.84,6,0,3,1,67.9,48.6,77.9,10.4,76.6,63.6,0.25,4.0
STU_03320,below_avg,3,0.1,0.53,0.53,0.0,50.6,52.3,48.8,55.5,28.3,6.98,6,5,0,6,25.7,14.5,46.9,10.4,34.8,21.1,0.25,0.45
STU_03321,below_avg,7,0.61,1.0,0.5,0.5,52.7,36.1,40.4,33.3,68.3,6.01,3,2,0,2,42.8,33.8,55.1,9.0,47.2,33.8,0.75,4.5
STU_03322,average,4,2.68,3.41,1.58,1.83,82.2,60.8,59.4,29.8,51.7,5.67,7,3,0,5,42.2,14.0,66.3,18.4,49.2,39.3,0.38,3.11
STU_03323,average,6,3.06,2.75,4.33,-1.58,85.1,50.8,54.2,74.2,30.1,5.16,4,2,0,3,43.1,36.2,57.0,8.3,43.5,41.8,0.62,2.17
STU_03324,strong,4,7.59,7.64,7.32,0.32,82.3,74.8,65.4,61.2,36.6,6.1,7,0,3,0,74.1,60.3,95.9,11.5,89.7,67.9,0.38,7.22
STU_03325,topper,3,9.27,9.32,9.11,0.21,95.6,93.7,72.3,75.1,85.8,6.24,6,0,6,0,80.3,74.6,86.8,5.5,80.9,80.0,0.25,10.0
STU_03326,failing,3,0.0,0.0,0.0,0.0,18.6,8.2,26.2,6.3,0.0,5.88,6,6,0,6,4.0,2.0,14.2,4.5,8.1,2.0,0.25,0.0
STU_03327,above_avg,7,6.6,6.5,7.0,-0.5,76.1,62.7,72.6,66.3,57.1,6.71,3,0,1,1,62.6,48.9,88.4,18.2,68.7,50.6,0.75,2.67
STU_03328,average,5,3.91,4.56,2.32,2.24,77.9,77.2,41.6,67.6,24.7,5.04,4,0,0,2,51.5,43.4,68.1,9.9,59.3,43.8,0.5,6.62
STU_03329,struggling,5,0.24,0.0,0.0,0.0,54.2,10.2,23.4,31.2,0.0,6.56,4,4,0,4,6.8,2.0,16.9,6.1,9.4,4.2,0.5,1.0
STU_03330,below_avg,3,0.48,0.0,0.0,0.0,58.5,25.2,32.6,17.5,81.2,6.72,6,6,0,6,25.1,7.7,36.0,10.0,20.6,27.4,0.25,0.0
STU_03331,improving,7,2.45,1.83,4.25,-2.42,94.9,55.9,76.1,36.1,39.0,5.56,3,1,0,2,40.6,24.8,50.3,11.3,48.5,24.8,0.75,0.67
STU_03332,failing,3,0.0,0.0,0.0,0.0,30.0,7.4,0.0,57.6,52.9,6.47,6,6,0,6,5.9,2.0,18.5,6.2,5.5,6.1,0.25,0.0
STU_03333,below_avg,6,1.62,1.75,2.78,-1.03,57.3,46.7,31.9,52.2,41.2,4.0,4,3,0,3,43.8,36.0,64.2,11.8,46.0,37.2,0.62,0.0
STU_03334,below_avg,4,1.06,1.09,1.16,-0.07,62.3,43.3,39.5,39.4,12.0,5.82,7,5,0,7,31.1,16.2,45.8,10.0,36.6,28.9,0.38,1.11
STU_03335,strong,5,9.1,7.67,9.64,-1.97,85.7,86.1,73.5,79.5,29.8,5.24,4,0,2,0,76.9,62.2,89.5,12.6,89.4,64.3,0.5,8.5
STU_03336,average,3,1.72,2.89,1.0,1.89,68.2,63.7,80.6,65.7,29.9,7.0,6,2,0,4,42.0,18.5,62.1,13.9,56.5,34.7,0.25,2.32
STU_03337,topper,5,9.55,8.67,10.0,-1.33,92.5,88.0,84.3,94.5,89.9,7.07,4,0,3,0,87.5,68.4,96.3,11.2,94.8,80.3,0.5,9.0
STU_03338,average,7,2.11,1.67,3.0,-1.33,73.5,38.2,30.2,4.9,22.9,5.02,3,1,0,2,34.9,10.8,53.0,17.7,47.0,10.8,0.75,0.83
STU_03339,above_avg,3,4.92,6.21,3.89,2.32,72.8,86.6,52.8,46.4,7.2,5.08,6,0,1,2,61.2,46.9,86.4,13.7,69.3,57.1,0.25,8.55
STU_03340,average,6,1.99,1.25,2.44,-1.19,61.7,66.4,55.5,33.6,58.0,6.4,4,3,0,4,33.5,23.3,47.0,9.2,37.0,23.3,0.62,0.0
STU_03341,topper,6,8.27,9.0,8.78,0.22,90.3,89.8,74.4,47.5,34.5,7.41,4,0,4,0,85.6,71.8,94.9,8.5,90.2,71.8,0.62,10.0
STU_03342,average,4,4.19,4.86,3.84,1.02,70.9,68.7,65.7,55.3,18.2,7.29,7,0,0,5,48.8,41.7,64.4,7.2,53.7,46.8,0.38,3.78
STU_03343,strong,3,9.36,7.47,10.0,-2.53,76.1,96.9,61.5,83.5,65.1,6.6,6,0,4,0,73.0,55.3,92.6,13.6,89.8,64.6,0.25,8.68
STU_03344,above_avg,5,3.9,4.89,3.45,1.44,86.2,51.3,39.8,48.3,4.8,6.1,4,0,0,2,47.7,40.5,57.2,6.9,46.6,48.9,0.5,5.38
STU_03345,average,3,4.48,4.89,3.58,1.31,67.2,64.5,44.0,84.4,11.4,7.84,6,0,0,4,51.0,42.2,68.9,8.8,59.0,47.0,0.25,0.59
STU_03346,above_avg,4,6.32,6.41,6.53,-0.12,80.8,98.9,63.2,63.3,93.4,5.99,7,0,2,2,61.2,48.1,82.0,12.4,73.7,56.2,0.38,6.44
STU_03347,struggling,5,0.14,0.44,0.0,0.44,41.1,36.0,57.1,49.2,27.2,5.74,4,3,0,4,13.5,2.0,41.9,16.6,21.9,5.1,0.5,0.0
STU_03348,above_avg,3,4.93,3.11,6.21,-3.1,73.6,68.4,49.9,85.6,49.8,5.58,6,2,1,5,47.3,31.1,77.3,14.6,62.0,40.0,0.25,3.64
STU_03349,strong,4,7.51,6.64,7.79,-1.15,79.5,57.3,70.9,50.7,24.1,6.13,7,0,1,0,62.1,54.9,77.6,6.8,62.7,61.9,0.38,7.0
STU_03350,strong,4,8.12,7.68,8.26,-0.58,95.0,95.2,91.3,50.5,19.6,6.53,7,0,3,0,70.5,63.9,80.1,6.2,75.8,68.3,0.38,9.22
STU_03351,struggling,3,0.13,0.0,0.53,-0.53,37.9,45.4,37.8,36.6,33.4,5.13,6,6,0,6,21.2,2.0,39.4,13.9,38.4,12.6,0.25,0.0
STU_03352,above_avg,4,5.76,5.73,4.74,0.99,69.1,79.3,72.6,58.4,55.6,6.17,7,0,0,2,56.1,41.3,66.1,9.3,65.0,52.6,0.38,1.56
STU_03353,struggling,3,0.52,0.84,0.0,0.84,41.5,0.0,19.4,53.2,19.0,6.44,6,5,0,6,11.6,2.0,41.9,14.3,8.5,13.2,0.25,0.0
STU_03354,above_avg,3,3.8,3.21,4.11,-0.9,79.2,67.7,69.0,47.9,21.4,5.87,6,2,1,3,49.6,31.5,79.1,16.5,69.4,39.7,0.25,5.14
STU_03355,struggling,5,1.44,0.0,2.14,-2.14,42.6,32.4,54.1,39.6,46.0,6.75,4,4,0,4,16.7,2.0,30.6,10.6,26.0,7.4,0.5,0.75
STU_03356,topper,6,9.49,10.0,8.67,1.33,92.2,100.0,76.3,85.8,71.1,6.07,4,0,4,0,90.2,86.9,96.9,4.0,91.3,86.9,0.62,10.0
STU_03357,topper,7,10.0,10.0,10.0,0.0,92.7,94.7,90.9,67.8,48.3,4.97,3,0,3,0,96.0,92.3,100.0,3.2,97.8,92.3,0.75,10.0
STU_03358,strong,5,8.0,8.22,7.64,0.58,87.8,81.7,40.2,65.9,46.7,6.08,4,0,2,0,73.5,65.1,83.3,6.9,76.3,70.6,0.5,7.5
STU_03359,below_avg,4,0.63,0.0,0.95,-0.95,52.4,36.9,43.6,20.1,10.0,7.02,7,7,0,7,14.0,2.0,33.5,12.0,29.9,7.7,0.38,0.67
STU_03360,strong,4,5.78,6.05,6.05,0.0,85.4,97.9,61.4,88.8,57.0,4.96,7,0,2,1,61.0,46.4,79.9,10.7,76.1,55.0,0.38,7.33
STU_03361,below_avg,6,0.98,1.0,1.33,-0.33,58.8,24.8,42.9,53.4,0.0,6.08,4,3,0,4,27.6,2.0,42.1,15.7,23.9,38.5,0.62,1.5
STU_03362,strong,7,7.35,6.5,7.5,-1.0,81.8,73.8,68.1,51.3,52.7,6.34,3,0,1,0,63.6,53.7,70.2,7.1,68.5,53.7,0.75,8.17
STU_03363,below_avg,5,0.0,0.0,0.0,0.0,53.9,38.4,58.6,49.8,13.3,6.68,4,4,0,4,20.8,11.5,28.2,6.8,27.2,14.3,0.5,1.5
STU_03364,strong,4,5.58,5.64,5.84,-0.2,94.0,54.7,53.9,64.0,24.4,6.21,7,0,1,2,58.3,41.8,79.4,11.5,74.2,52.0,0.38,8.33
STU_03365,average,5,1.15,2.67,0.27,2.4,64.2,59.8,60.0,51.1,22.8,6.57,4,1,0,4,39.2,21.0,47.2,10.6,45.0,33.4,0.5,6.5
STU_03366,average,3,2.18,1.95,3.26,-1.31,71.1,73.2,69.5,55.0,53.5,7.08,6,3,0,4,42.3,25.4,63.2,14.8,61.9,32.5,0.25,1.45
STU_03367,struggling,5,0.0,0.0,0.0,0.0,62.2,11.0,15.5,3.7,22.2,6.54,4,4,0,4,9.0,2.0,30.1,12.2,16.1,2.0,0.5,0.0
STU_03368,struggling,4,0.01,0.0,0.0,0.0,29.1,23.0,27.8,53.4,0.0,6.52,7,7,0,7,9.3,2.0,28.8,9.7,22.8,3.8,0.38,0.0
STU_03369,inconsistent,4,1.48,2.45,1.74,0.71,85.5,36.6,43.5,52.0,25.0,5.86,7,4,0,4,34.1,6.0,58.5,21.0,34.9,33.7,0.38,0.44
STU_03370,above_avg,5,5.92,6.89,5.5,1.39,91.2,43.1,42.0,46.1,0.0,6.55,4,0,1,1,61.1,47.4,72.5,9.0,60.0,62.2,0.5,8.88
STU_03371,below_avg,7,0.62,1.0,1.25,-0.25,66.9,48.5,58.1,51.5,19.9,6.18,3,2,0,2,36.6,26.2,54.3,12.6,41.8,26.2,0.75,0.67
STU_03372,improving,6,3.19,5.0,1.0,4.0,78.4,56.9,57.4,65.2,73.3,6.61,4,0,0,3,50.4,44.6,58.2,4.9,50.8,49.2,0.62,5.83
STU_03373,average,4,4.29,3.41,5.47,-2.06,65.1,54.4,39.2,45.1,50.9,6.75,7,2,0,5,46.6,33.1,65.5,10.2,50.3,45.0,0.38,1.22
STU_03374,average,4,1.73,1.32,1.0,0.32,59.8,53.0,49.7,44.9,15.0,7.73,7,4,0,7,37.2,21.8,47.7,8.4,44.5,34.3,0.38,3.0
STU_03375,below_avg,3,0.0,0.0,0.0,0.0,66.8,19.4,34.7,51.3,62.4,6.82,6,6,0,6,8.4,2.0,23.7,9.2,21.3,2.0,0.25,0.0
STU_03376,below_avg,6,0.85,0.5,0.56,-0.06,48.0,31.6,31.2,44.0,13.4,7.24,4,3,0,4,23.1,2.0,40.4,16.0,30.1,2.0,0.62,0.67
STU_03377,topper,6,10.0,9.5,10.0,-0.5,90.3,81.7,64.8,74.4,32.4,5.54,4,0,4,0,89.6,79.4,96.0,6.3,93.0,79.4,0.62,10.0
STU_03378,above_avg,7,6.35,5.17,7.12,-1.95,83.8,48.6,54.1,50.0,43.6,6.21,3,0,0,2,49.8,46.0,56.6,4.8,51.3,46.8,0.75,3.83
STU_03379,strong,3,7.29,7.47,7.26,0.21,84.5,87.5,93.6,61.0,65.0,5.77,6,0,3,0,72.3,50.9,95.0,15.3,91.8,62.6,0.25,9.59
STU_03380,above_avg,3,3.47,4.47,2.74,1.73,76.1,85.7,52.2,39.3,38.1,5.38,6,1,0,3,52.1,30.7,66.9,13.1,65.2,45.5,0.25,2.14
STU_03381,average,4,0.79,0.55,1.68,-1.13,71.5,61.8,41.7,45.6,23.9,5.68,7,5,0,5,38.2,21.2,56.9,12.7,56.3,31.0,0.38,1.33
STU_03382,strong,5,7.28,7.11,7.41,-0.3,96.6,62.0,86.0,71.4,47.2,7.16,4,0,2,0,69.4,56.0,78.6,9.4,78.2,60.6,0.5,8.38
STU_03383,strong,3,7.5,7.26,7.79,-0.53,91.6,93.8,74.9,29.0,31.2,5.91,6,0,2,0,72.4,57.7,88.9,10.4,85.8,65.7,0.25,8.32
STU_03384,above_avg,4,5.31,5.05,5.0,0.05,82.6,61.1,56.6,50.7,45.9,6.13,7,0,1,4,53.9,42.0,70.6,12.1,68.9,47.9,0.38,5.33
STU_03385,above_avg,6,7.06,6.5,6.56,-0.06,83.5,47.0,48.5,58.6,45.8,5.49,4,0,0,0,58.5,51.7,67.5,5.8,55.5,67.5,0.62,7.17
STU_03386,strong,5,5.27,4.0,6.55,-2.55,82.5,93.2,88.8,67.7,24.2,5.62,4,1,1,1,57.7,35.5,70.4,13.2,66.2,49.1,0.5,6.5
STU_03387,below_avg,6,1.11,1.25,1.11,0.14,49.9,39.9,55.7,75.6,19.7,6.03,4,2,0,3,33.0,11.5,55.9,16.9,36.1,23.5,0.62,0.83
STU_03388,strong,7,6.42,7.17,5.38,1.79,96.4,83.3,68.1,72.0,44.9,7.27,3,0,2,0,75.8,59.6,87.9,11.9,83.9,59.6,0.75,6.5
STU_03389,improving,5,0.14,0.67,0.23,0.44,82.0,51.1,55.0,62.0,29.7,6.55,4,3,0,3,39.8,31.2,56.1,9.7,43.6,35.9,0.5,7.62
STU_03390,struggling,4,0.09,0.0,0.0,0.0,55.6,5.6,0.0,14.2,48.6,7.38,7,7,0,7,6.4,2.0,15.7,4.7,6.6,6.3,0.38,0.44
STU_03391,failing,5,0.03,0.0,0.0,0.0,23.1,14.4,21.7,20.7,7.1,7.07,4,4,0,4,6.7,2.0,19.0,7.1,11.3,2.0,0.5,0.0
STU_03392,average,6,2.46,3.62,2.33,1.29,66.3,53.6,54.4,31.3,10.4,7.07,4,1,0,4,41.4,26.1,49.3,9.1,39.6,46.7,0.62,6.33
STU_03393,average,3,4.12,4.47,4.16,0.31,63.3,81.1,47.2,43.2,18.9,4.87,6,1,0,3,52.1,38.9,66.4,9.2,63.3,46.5,0.25,2.64
STU_03394,average,7,4.22,2.17,6.0,-3.83,87.5,65.9,49.8,72.1,26.8,7.13,3,1,0,1,52.0,36.1,67.8,12.9,60.0,36.1,0.75,6.17
STU_03395,average,5,1.11,1.11,1.64,-0.53,70.0,44.4,48.8,28.7,26.1,5.73,4,2,0,3,39.8,31.5,50.2,7.2,46.3,33.4,0.5,3.62
STU_03396,strong,4,6.71,5.95,6.89,-0.94,93.5,73.2,76.3,58.6,18.1,5.56,7,0,1,1,60.2,44.5,70.0,8.7,68.8,56.7,0.38,4.11
STU_03397,below_avg,3,0.2,0.26,0.0,0.26,57.9,28.3,56.8,2.3,67.5,6.03,6,5,0,6,21.7,4.8,48.4,13.9,33.3,15.8,0.25,0.95
STU_03398,strong,4,8.36,7.59,8.37,-0.78,80.1,100.0,70.7,73.5,26.7,7.26,7,0,4,0,70.4,59.1,83.3,8.8,81.6,65.9,0.38,7.0
STU_03399,above_avg,4,7.5,6.32,8.95,-2.63,70.5,100.0,49.3,86.6,15.0,5.93,7,0,1,1,62.2,47.9,73.2,8.6,71.1,58.6,0.38,6.0
STU_03400,strong,3,6.09,6.21,6.05,0.16,86.2,61.9,82.0,57.0,66.8,6.0,6,0,1,1,61.4,48.8,74.7,8.5,72.0,56.2,0.25,6.27
STU_03401,below_avg,5,2.13,1.11,4.0,-2.89,51.8,50.1,42.9,32.8,0.0,6.15,4,2,0,3,42.5,34.2,53.5,7.1,48.3,36.6,0.5,1.25
STU_03402,failing,4,0.0,0.0,0.0,0.0,35.0,23.8,5.5,44.5,0.0,7.09,7,7,0,7,12.4,2.0,36.5,12.2,19.2,9.6,0.38,0.0
STU_03403,struggling,3,0.0,0.0,0.0,0.0,54.6,8.3,40.4,30.9,0.0,7.44,6,6,0,6,11.3,2.0,25.8,8.9,8.1,12.9,0.25,0.0
STU_03404,below_avg,4,0.0,0.0,0.53,-0.53,57.0,30.2,56.8,38.8,45.0,5.6,7,7,0,7,12.9,2.0,35.0,9.7,6.5,15.5,0.38,0.0
STU_03405,below_avg,6,1.32,1.12,1.33,-0.21,52.2,43.2,45.1,54.4,19.2,7.39,4,3,1,3,33.0,7.0,77.0,26.4,36.8,21.6,0.62,1.67
STU_03406,below_avg,3,1.33,1.58,1.68,-0.1,50.6,56.0,42.8,41.8,15.3,7.03,6,4,0,5,30.6,2.0,62.0,18.3,46.0,22.9,0.25,0.45
STU_03407,above_avg,5,3.19,2.78,3.45,-0.67,86.5,72.1,78.7,60.6,46.6,6.24,4,1,0,2,46.8,25.0,65.9,15.0,59.7,33.9,0.5,5.75
STU_03408,average,5,0.6,0.78,0.27,0.51,79.4,56.8,40.8,43.1,7.0,5.59,4,3,0,3,38.8,22.3,61.3,14.3,50.0,27.6,0.5,6.0
STU_03409,above_avg,5,4.95,6.11,2.68,3.43,84.6,72.6,64.8,54.8,59.7,6.9,4,0,0,0,57.2,52.0,61.9,3.9,60.9,53.5,0.5,9.0
STU_03410,struggling,6,0.97,0.5,0.44,0.06,51.5,28.0,30.3,24.4,36.0,5.87,4,3,0,4,31.1,19.5,42.1,9.2,34.9,19.5,0.62,2.67
STU_03411,struggling,3,0.0,0.0,0.32,-0.32,52.3,9.2,26.7,35.7,8.6,5.9,6,6,0,6,10.0,2.0,17.4,5.4,8.8,10.6,0.25,0.0
STU_03412,struggling,3,0.0,0.0,0.0,0.0,30.0,18.8,21.2,55.5,23.8,5.17,6,6,0,6,17.8,2.0,36.4,12.9,25.4,14.0,0.25,0.0
STU_03413,average,5,3.24,4.78,2.0,2.78,79.8,59.8,53.6,64.5,9.2,6.43,4,0,0,3,48.6,43.6,60.9,7.1,52.5,44.7,0.5,3.25
STU_03414,below_avg,7,1.15,1.5,0.75,0.75,45.4,37.3,32.0,49.8,52.7,6.35,3,1,0,3,35.5,14.3,47.3,15.0,46.1,14.3,0.75,0.0
STU_03415,below_avg,5,0.42,1.0,0.18,0.82,57.3,57.0,51.2,36.7,14.3,5.53,4,2,0,4,26.5,2.0,47.1,19.0,44.9,8.1,0.5,0.0
STU_03416,above_avg,4,5.94,6.77,6.16,0.61,76.1,62.3,62.8,88.5,48.3,6.57,7,0,1,0,62.8,56.8,71.1,4.8,61.8,63.2,0.38,5.0
STU_03417,average,4,2.89,1.09,4.37,-3.28,79.6,48.9,43.4,62.7,73.3,6.18,7,6,0,6,34.6,28.2,50.5,6.9,34.2,34.8,0.38,2.89
STU_03418,struggling,6,0.0,0.0,0.0,0.0,57.0,17.5,30.6,38.7,7.6,5.67,4,4,0,4,12.6,2.0,21.6,7.5,10.9,17.4,0.62,1.0
STU_03419,topper,3,9.62,10.0,10.0,0.0,86.0,100.0,100.0,78.9,64.8,8.12,6,0,6,0,92.0,85.1,100.0,4.5,94.8,90.6,0.25,10.0
STU_03420,inconsistent,5,2.65,1.44,4.0,-2.56,57.8,72.7,77.9,82.9,33.8,5.67,4,2,0,2,39.6,21.8,62.8,17.4,56.4,22.8,0.5,1.62
STU_03421,above_avg,4,4.29,4.73,3.58,1.15,87.0,60.4,57.1,66.4,57.1,5.76,7,1,2,2,55.4,36.5,73.8,12.3,72.2,48.7,0.38,7.56
STU_03422,average,5,2.18,1.44,2.55,-1.11,63.8,50.3,57.2,37.6,49.9,5.06,4,2,0,2,47.5,36.3,61.0,10.3,57.5,37.6,0.5,1.5
STU_03423,below_avg,4,0.17,0.45,0.32,0.13,68.5,56.5,57.8,16.3,51.8,6.69,7,5,0,7,28.9,7.3,47.8,14.0,46.6,21.9,0.38,0.0
STU_03424,strong,7,7.4,7.5,8.38,-0.88,81.5,88.9,75.2,84.1,64.0,6.8,3,0,1,0,72.9,64.3,84.8,8.7,77.2,64.3,0.75,7.5
STU_03425,above_avg,3,4.77,4.0,4.63,-0.63,77.6,76.2,55.7,73.3,61.8,7.32,6,2,2,2,55.6,31.1,80.5,17.9,77.3,44.8,0.25,4.36
STU_03426,average,4,3.28,2.0,4.47,-2.47,62.8,62.4,64.0,46.5,21.5,6.0,7,3,0,6,43.8,35.3,61.6,8.0,53.5,39.9,0.38,2.44
STU_03427,below_avg,6,2.31,3.5,1.22,2.28,55.7,54.5,25.6,23.9,0.0,6.76,4,2,0,4,36.0,20.0,48.7,10.5,31.7,48.7,0.62,0.83
STU_03428,average,4,1.64,1.27,2.63,-1.36,82.7,49.0,21.0,40.9,0.0,5.86,7,4,0,5,36.2,12.4,56.8,15.3,56.1,28.3,0.38,2.22
