student_id,archetype,semester,current_cgpa,current_sgpa,previous_sgpa,sgpa_trend,attendance,assignment_completion,quiz_average,lab_performance,project_score,study_hours,participation_score,extracurricular,dept_avg,num_subjects,num_backlogs,num_strong_subjects,num_weak_subjects,avg_subject_score,min_subject_score,max_subject_score,std_subject_score,practical_avg,theory_avg,credits_completed_ratio,next_sgpa
STU_04749,strong,4,7.42,7.18,6.68,0.5,91.2,76.5,68.1,77.5,62.6,6.8,69.7,41.1,5.59,7,0,3,0,68.5,58.0,90.3,10.4,80.7,63.6,0.38,3.89
STU_04750,topper,5,10.0,10.0,10.0,0.0,85.6,94.3,96.2,96.7,71.8,10.5,57.3,74.7,5.36,4,0,4,0,95.3,86.7,100.0,5.4,100.0,90.6,0.5,10.0
STU_04751,average,5,1.58,1.11,1.64,-0.53,70.6,57.2,50.1,55.9,39.1,5.1,59.5,41.1,6.63,4,2,0,3,40.5,28.6,56.1,10.6,50.0,31.1,0.5,3.12
STU_04752,inconsistent,6,9.81,8.75,9.56,-0.81,66.0,44.2,59.3,55.3,83.7,5.9,85.0,43.1,6.48,4,0,3,0,71.8,56.6,88.9,11.5,66.1,88.9,0.62,5.5
STU_04753,improving,7,5.14,6.17,3.5,2.67,70.8,81.3,61.1,59.0,75.6,5.5,72.3,39.3,5.44,3,1,1,2,49.9,27.6,73.6,18.8,38.1,73.6,0.75,8.5
STU_04754,average,4,3.33,4.05,2.63,1.42,73.8,68.4,48.5,37.3,75.4,4.3,35.3,30.2,6.33,7,2,0,5,46.5,36.9,59.0,7.6,42.5,48.0,0.38,7.78
STU_04755,above_avg,4,4.93,5.5,4.89,0.61,67.7,81.0,46.0,62.1,79.9,6.3,73.5,57.2,4.96,7,0,0,2,53.7,43.7,69.4,7.6,61.7,50.5,0.38,7.22
STU_04756,below_avg,6,0.78,1.0,1.33,-0.33,51.1,47.7,36.9,39.3,29.8,1.9,35.7,35.6,7.28,4,3,0,4,29.4,24.8,42.1,7.4,30.9,24.8,0.62,0.0
STU_04757,above_avg,3,6.98,6.0,7.37,-1.37,89.8,69.9,55.9,74.6,64.5,6.1,41.0,54.1,6.13,6,0,2,2,59.3,40.4,75.5,13.0,75.1,51.4,0.25,5.82
STU_04758,strong,3,7.07,7.26,7.26,0.0,80.6,82.9,69.7,75.4,71.5,6.0,61.8,17.7,5.96,6,0,3,1,69.8,49.8,89.0,15.4,88.1,60.6,0.25,7.45
STU_04759,below_avg,3,0.19,0.0,0.0,0.0,54.4,28.4,36.2,19.2,18.3,1.3,30.0,0.0,7.37,6,6,0,6,26.8,8.8,36.0,8.8,26.8,26.8,0.25,0.18
STU_04760,average,7,6.37,7.67,4.38,3.29,74.0,60.0,74.7,60.7,79.5,5.6,62.9,15.2,7.53,3,0,2,0,73.5,61.5,86.5,10.2,79.5,61.5,0.75,8.83
STU_04761,strong,4,6.7,7.41,5.95,1.46,89.1,93.8,53.3,62.1,78.3,9.2,40.8,53.1,6.58,7,0,2,1,63.4,45.1,81.5,11.8,50.6,68.5,0.38,7.44
STU_04762,above_avg,3,5.3,5.05,5.63,-0.58,75.0,63.9,48.4,41.9,59.6,5.1,66.9,46.4,6.86,6,0,1,4,50.4,40.0,71.5,10.4,57.0,47.2,0.25,4.82
STU_04763,strong,5,8.2,7.33,8.32,-0.99,77.0,74.7,71.1,85.5,79.7,6.6,71.5,34.5,5.8,4,0,2,0,69.4,61.5,79.4,7.8,77.0,61.8,0.5,8.25
STU_04764,above_avg,6,6.39,6.62,6.89,-0.27,91.9,76.7,70.1,81.1,67.2,4.3,71.1,51.3,5.35,4,0,1,0,67.8,59.0,87.6,11.7,70.7,59.4,0.62,6.83
STU_04765,struggling,5,0.0,0.0,0.0,0.0,48.3,22.8,6.9,6.4,30.3,1.0,25.1,49.4,6.16,4,4,0,4,6.2,2.0,8.3,2.5,7.2,5.2,0.5,0.0
STU_04766,strong,3,6.82,7.58,6.42,1.16,80.8,88.9,69.4,87.7,65.2,9.5,51.2,20.5,6.43,6,0,3,0,70.1,63.1,84.6,7.6,77.7,66.4,0.25,7.27
STU_04767,above_avg,6,4.69,5.75,2.78,2.97,83.3,87.3,62.6,54.9,63.0,6.6,50.0,64.3,6.3,4,0,0,1,58.2,47.4,67.5,7.2,61.9,47.4,0.62,8.0
STU_04768,strong,4,7.51,7.73,6.95,0.78,81.5,91.8,71.2,92.4,66.6,6.3,65.2,27.4,6.03,7,0,4,0,71.3,59.6,81.7,7.9,77.5,68.8,0.38,8.44
STU_04769,above_avg,4,4.64,4.41,5.21,-0.8,84.2,83.7,57.6,58.9,29.5,6.1,61.6,44.7,5.87,7,2,1,2,53.4,29.6,71.0,15.3,59.4,51.0,0.38,5.33
STU_04770,failing,3,0.0,0.0,0.0,0.0,18.2,17.9,6.7,18.0,5.3,0.8,22.6,38.3,7.51,6,6,0,6,11.8,2.0,21.3,8.8,21.2,7.1,0.25,0.0
STU_04771,strong,6,7.21,7.5,6.67,0.83,80.8,82.5,65.9,80.0,83.4,5.6,94.0,35.2,7.35,4,0,2,0,72.8,67.9,84.1,6.6,74.5,67.9,0.62,7.33
STU_04772,average,3,4.36,4.74,4.37,0.37,69.0,60.0,51.4,87.7,40.5,4.2,65.9,7.2,6.67,6,1,0,1,51.7,35.3,58.3,7.6,57.3,48.9,0.25,7.27
STU_04773,struggling,4,0.24,0.0,0.0,0.0,32.4,20.2,28.1,25.1,40.1,1.3,29.7,15.1,6.76,7,7,0,7,24.6,11.2,36.2,9.0,32.2,21.6,0.38,0.0
STU_04774,failing,4,0.0,0.0,0.0,0.0,39.8,25.4,15.0,9.1,36.6,2.0,30.1,50.8,7.9,7,7,0,7,7.4,2.0,29.4,9.7,15.7,4.1,0.38,0.0
STU_04775,strong,4,6.83,7.41,6.84,0.57,93.5,84.5,78.1,100.0,80.4,5.3,61.5,7.3,6.69,7,0,4,0,70.8,52.8,88.7,10.8,83.1,65.8,0.38,8.44
STU_04776,topper,7,8.59,9.33,8.5,0.83,95.1,97.0,90.1,100.0,93.5,12.1,72.9,70.1,5.11,3,0,3,0,89.5,79.5,100.0,8.4,94.5,79.5,0.75,10.0
STU_04777,strong,4,8.34,7.86,9.05,-1.19,86.7,86.6,71.7,92.8,81.3,8.5,67.2,24.7,5.97,7,0,3,0,71.7,51.4,86.3,11.4,77.9,69.2,0.38,9.56
STU_04778,above_avg,4,5.3,6.41,4.05,2.36,74.1,74.4,65.3,75.4,43.4,6.4,63.1,31.7,7.13,7,0,2,2,61.5,40.9,80.2,13.7,73.6,56.6,0.38,8.33
STU_04779,strong,7,7.59,6.83,9.25,-2.42,87.8,81.7,62.9,74.3,69.2,7.6,72.1,30.6,6.93,3,0,1,0,67.3,52.3,82.0,12.1,74.8,52.3,0.75,6.33
STU_04780,struggling,4,0.0,0.0,0.0,0.0,42.2,46.8,15.0,49.2,25.1,0.7,16.1,19.2,6.11,7,7,0,7,20.2,5.3,33.9,9.5,32.5,15.2,0.38,0.0
STU_04781,below_avg,5,1.08,1.44,1.09,0.35,63.4,51.7,28.4,64.5,36.4,1.5,90.8,56.7,5.66,4,2,0,2,39.7,20.1,61.7,16.9,56.0,23.5,0.5,3.0
STU_04782,average,4,2.61,1.45,3.47,-2.02,69.6,45.9,32.8,59.0,62.1,2.1,75.3,17.4,6.76,7,4,0,6,41.8,23.9,60.7,10.6,53.9,37.0,0.38,0.44
STU_04783,average,7,1.75,1.83,2.5,-0.67,70.7,65.4,42.6,49.9,54.9,4.9,45.2,21.0,7.29,3,1,0,2,44.4,29.6,60.7,12.7,51.8,29.6,0.75,6.0
STU_04784,topper,5,9.63,9.56,9.41,0.15,96.4,94.7,72.7,82.9,88.9,12.0,81.0,33.9,5.63,4,0,4,0,79.2,75.7,82.2,2.5,79.0,79.5,0.5,10.0
STU_04785,inconsistent,4,4.79,7.64,1.79,5.85,63.2,36.9,73.0,71.5,79.8,7.0,66.2,16.7,4.37,7,0,2,1,67.0,48.5,93.1,14.7,58.5,70.4,0.38,0.78
STU_04786,below_avg,6,0.56,0.75,0.0,0.75,72.4,44.8,30.8,47.9,38.5,3.2,47.1,16.7,6.7,4,3,0,3,29.6,4.0,55.7,18.3,38.1,4.0,0.62,2.33
STU_04787,topper,6,10.0,10.0,10.0,0.0,97.1,92.7,91.9,92.3,91.6,8.2,77.3,15.5,5.21,4,0,4,0,100.0,100.0,100.0,0.0,100.0,100.0,0.62,10.0
STU_04788,struggling,4,1.39,0.0,1.26,-1.26,42.6,36.9,15.1,23.0,37.2,0.4,25.5,10.5,4.0,7,7,0,7,11.2,2.0,28.3,9.7,14.8,9.7,0.38,0.0
STU_04789,average,5,5.44,4.33,6.18,-1.85,60.2,63.5,48.0,60.7,52.8,4.0,61.1,67.0,5.22,4,0,0,3,48.0,41.2,64.6,9.6,54.3,41.8,0.5,1.25
STU_04790,above_avg,4,7.11,6.59,6.42,0.17,88.9,71.1,56.4,47.3,92.8,7.0,46.9,39.8,4.67,7,0,2,2,60.8,42.6,75.0,10.8,62.9,59.9,0.38,7.33
STU_04791,topper,6,10.0,10.0,10.0,0.0,93.2,90.3,87.7,100.0,78.4,8.9,95.4,50.5,5.79,4,0,4,0,91.5,83.1,100.0,7.9,94.3,83.1,0.62,10.0
STU_04792,struggling,6,0.0,0.0,0.0,0.0,36.9,12.0,21.4,25.4,16.9,1.3,56.2,17.2,6.72,4,4,0,4,16.1,2.0,25.6,9.4,20.8,2.0,0.62,0.0
STU_04793,topper,4,9.91,9.82,10.0,-0.18,97.6,91.3,91.7,87.5,75.5,12.3,78.2,18.8,5.97,7,0,7,0,94.0,79.6,100.0,7.6,100.0,91.5,0.38,10.0
STU_04794,strong,6,9.07,9.0,9.11,-0.11,85.3,82.0,83.2,86.4,57.9,6.3,92.1,38.1,5.58,4,0,4,0,84.3,73.2,100.0,10.7,87.1,75.9,0.62,7.83
STU_04795,average,4,3.82,3.41,4.58,-1.17,72.6,59.8,39.6,58.3,68.9,5.6,57.1,34.8,5.78,7,2,0,5,45.9,30.3,61.1,9.4,52.3,43.3,0.38,5.89
STU_04796,strong,4,8.06,8.18,7.79,0.39,87.4,86.4,78.3,99.0,59.9,9.6,69.7,37.9,5.94,7,0,5,0,76.8,69.1,87.9,6.5,85.3,73.4,0.38,8.56
STU_04797,topper,6,8.76,9.5,9.11,0.39,90.9,94.0,86.0,100.0,83.7,8.5,100.0,58.3,5.5,4,0,4,0,92.0,79.7,100.0,8.1,96.1,79.7,0.62,10.0
STU_04798,average,6,1.37,2.75,0.56,2.19,64.1,61.8,44.4,56.5,37.0,3.2,57.8,42.2,4.77,4,1,0,3,43.6,28.1,60.3,11.4,48.8,28.1,0.62,2.17
STU_04799,improving,3,3.67,5.84,0.84,5.0,76.6,58.9,59.0,70.9,59.2,6.1,58.7,48.4,6.6,6,0,1,2,58.8,43.6,83.1,13.6,73.0,51.7,0.25,5.05
STU_04800,topper,4,9.77,9.09,9.79,-0.7,92.0,90.6,86.2,100.0,82.4,9.1,50.3,82.6,4.95,7,0,7,0,79.1,70.9,85.1,5.4,82.8,77.6,0.38,8.78
STU_04801,struggling,4,0.24,0.73,0.0,0.73,37.2,37.1,16.7,20.9,16.7,2.7,14.7,0.0,7.45,7,6,0,7,16.8,2.0,40.3,13.6,15.2,17.4,0.38,0.0
STU_04802,average,4,3.14,3.36,3.0,0.36,82.3,53.3,38.7,50.4,73.7,3.3,77.4,21.8,6.48,7,3,0,4,42.7,21.4,61.2,13.2,45.1,41.7,0.38,4.89
STU_04803,below_avg,5,0.31,0.0,0.32,-0.32,55.9,34.2,17.7,30.5,65.6,1.1,71.0,52.5,5.57,4,4,0,4,32.5,30.3,36.0,2.3,31.8,33.1,0.5,5.25
STU_04804,below_avg,6,1.03,0.75,0.0,0.75,60.5,53.1,44.6,36.9,48.0,2.6,30.1,37.6,5.97,4,3,0,3,35.9,25.7,52.2,10.1,35.9,36.1,0.62,0.67
STU_04805,strong,3,7.55,7.53,7.42,0.11,86.6,77.7,58.9,71.7,65.7,5.9,85.5,3.6,5.72,6,0,2,0,68.6,58.7,82.8,10.0,73.1,66.4,0.25,7.14
STU_04806,average,7,0.25,0.0,0.5,-0.5,71.9,50.2,32.5,49.5,42.0,5.0,31.7,8.9,6.14,3,3,0,3,24.2,17.5,28.1,4.8,27.6,17.5,0.75,0.83
STU_04807,failing,4,0.41,0.0,0.0,0.0,18.1,18.5,3.4,12.3,30.2,0.7,5.9,30.9,4.18,7,7,0,7,6.4,2.0,20.8,6.4,6.3,6.5,0.38,0.0
STU_04808,above_avg,4,4.61,3.32,6.21,-2.89,83.0,79.7,39.4,67.4,49.2,5.4,57.3,28.1,5.34,7,2,0,5,47.2,36.0,63.7,9.1,59.5,42.3,0.38,3.11
STU_04809,above_avg,5,6.68,6.22,6.77,-0.55,87.6,58.8,61.2,63.3,58.3,7.9,63.6,23.5,6.87,4,0,0,1,57.5,49.3,62.7,5.2,59.0,56.0,0.5,6.38
STU_04810,below_avg,4,0.84,0.0,0.68,-0.68,63.8,42.7,9.3,17.8,53.5,1.8,41.9,38.8,4.61,7,7,0,7,9.9,2.0,23.2,8.3,21.9,5.0,0.38,0.0
STU_04811,struggling,6,0.0,0.0,0.0,0.0,34.8,23.2,12.0,33.8,27.3,2.4,38.0,46.7,5.45,4,4,0,4,9.2,2.0,30.9,12.5,11.6,2.0,0.62,0.0
STU_04812,struggling,5,0.23,0.0,0.0,0.0,31.7,16.1,4.3,19.8,32.0,1.9,40.0,21.6,7.14,4,4,0,4,11.4,2.0,18.3,6.9,12.6,10.2,0.5,1.0
STU_04813,struggling,3,0.03,0.26,0.0,0.26,42.9,21.8,21.1,25.3,21.4,0.9,40.0,0.0,6.87,6,5,0,6,15.9,2.0,46.2,15.8,24.1,11.8,0.25,0.0
STU_04814,average,5,3.06,1.22,4.77,-3.55,74.3,53.1,36.0,63.0,65.4,5.0,71.1,0.0,5.97,4,2,0,3,45.7,36.3,57.3,8.2,53.3,38.0,0.5,2.0
STU_04815,above_avg,3,4.2,5.05,3.84,1.21,73.6,70.8,61.8,72.6,61.6,7.2,47.8,53.5,6.89,6,1,2,2,54.5,31.1,70.8,13.8,63.7,49.9,0.25,5.91
STU_04816,strong,4,7.34,7.09,6.58,0.51,96.9,89.0,67.3,79.8,54.9,8.6,72.7,45.4,5.95,7,0,5,2,65.4,43.8,80.2,12.6,72.1,62.7,0.38,7.33
STU_04817,improving,3,3.74,3.74,3.26,0.48,85.7,76.3,39.5,75.4,49.2,9.2,81.5,44.8,5.06,6,1,0,4,44.9,24.4,62.3,12.1,58.8,37.9,0.25,3.55
STU_04818,above_avg,4,6.07,6.32,6.42,-0.1,78.5,81.9,72.0,87.0,65.7,7.7,61.5,32.3,6.34,7,0,2,2,63.5,46.5,94.3,15.8,85.8,54.6,0.38,8.11
STU_04819,above_avg,6,4.37,3.25,5.44,-2.19,78.1,81.4,53.3,67.0,75.1,5.4,62.9,4.8,6.13,4,1,1,2,55.6,39.0,73.3,14.4,61.1,39.0,0.62,8.0
STU_04820,strong,5,7.64,7.89,7.36,0.53,79.3,84.3,79.4,83.0,70.0,8.0,63.1,42.3,6.61,4,0,3,0,73.3,65.2,78.0,4.9,77.2,69.3,0.5,10.0
STU_04821,struggling,4,0.27,0.0,0.0,0.0,47.6,41.9,18.5,36.7,29.2,2.3,45.7,0.0,6.11,7,7,0,7,18.2,2.0,31.9,9.0,28.9,13.9,0.38,1.11
STU_04822,struggling,6,0.0,0.0,0.0,0.0,37.1,25.5,22.5,14.3,23.0,1.5,23.7,35.3,4.73,4,4,0,4,19.6,2.0,30.5,11.1,25.5,2.0,0.62,0.0
STU_04823,struggling,3,0.5,0.0,0.84,-0.84,37.5,11.0,21.3,43.9,45.6,0.4,55.3,0.0,5.97,6,6,0,6,14.2,2.0,36.8,13.3,19.4,11.6,0.25,0.0
STU_04824,above_avg,7,7.47,6.17,7.25,-1.08,64.2,80.9,63.6,100.0,40.5,4.4,69.9,77.9,6.69,3,0,1,1,66.4,48.2,89.7,17.3,75.5,48.2,0.75,2.17
STU_04825,above_avg,7,7.79,7.5,7.12,0.38,79.9,70.9,82.8,83.0,93.7,4.2,59.1,34.5,6.11,3,0,1,0,69.5,60.4,80.6,8.4,74.0,60.4,0.75,8.17
STU_04826,strong,4,9.46,8.23,9.89,-1.66,81.5,96.7,66.8,74.4,73.5,9.5,69.6,54.8,6.65,7,0,3,0,70.7,59.2,83.9,9.5,64.3,73.3,0.38,9.22
STU_04827,above_avg,5,5.78,4.11,6.23,-2.12,73.3,74.2,64.5,89.3,67.0,5.4,74.9,51.2,7.73,4,1,2,2,55.9,27.0,79.0,20.9,75.7,36.1,0.5,3.0
STU_04828,struggling,4,0.8,0.23,0.74,-0.51,50.3,13.8,27.0,24.9,41.7,2.7,43.8,49.8,5.37,7,6,0,7,25.6,13.8,45.6,9.7,35.9,21.5,0.38,0.0
STU_04829,above_avg,6,3.72,6.38,1.67,4.71,82.2,83.2,58.6,50.0,76.8,6.1,73.0,26.4,6.82,4,0,1,0,60.0,52.8,76.3,9.5,61.1,56.6,0.62,6.83
STU_04830,below_avg,3,0.33,0.26,0.0,0.26,46.7,43.5,23.4,48.7,26.1,2.0,17.5,32.0,6.35,6,5,0,6,22.0,2.0,47.7,17.0,41.9,12.1,0.25,0.0
STU_04831,above_avg,4,5.05,4.5,4.58,-0.08,78.3,65.7,53.2,74.0,67.8,7.0,36.6,19.8,6.83,7,1,1,4,53.3,39.5,73.7,11.3,70.1,46.6,0.38,5.78
STU_04832,average,7,2.14,3.33,1.25,2.08,86.7,52.7,31.6,23.8,42.9,2.5,45.9,0.0,6.32,3,2,0,3,34.5,19.1,46.4,11.4,28.5,46.4,0.75,3.5
STU_04833,average,4,3.14,3.23,3.84,-0.61,69.5,64.8,61.1,48.0,66.3,3.3,44.6,38.3,6.83,7,2,0,5,47.2,36.0,67.2,9.5,55.2,43.9,0.38,1.11
STU_04834,above_avg,6,6.28,5.5,7.33,-1.83,84.9,56.9,59.7,61.6,71.1,7.4,39.4,12.7,6.54,4,0,0,1,57.3,41.3,63.1,9.3,62.7,41.3,0.62,6.0
STU_04835,below_avg,3,0.0,0.0,0.0,0.0,49.6,56.5,24.8,30.6,17.5,1.2,82.6,19.7,4.01,6,6,0,6,22.6,2.1,39.5,12.5,26.6,20.6,0.25,1.14
STU_04836,below_avg,5,0.56,0.0,0.73,-0.73,66.4,51.6,13.2,25.1,30.1,2.0,30.9,0.0,5.2,4,4,0,4,15.1,2.0,21.3,7.7,18.5,11.7,0.5,0.0
STU_04837,average,4,0.41,1.68,0.0,1.68,70.5,66.6,36.5,46.0,57.8,4.2,55.8,24.2,6.69,7,4,0,7,36.2,21.9,49.6,8.8,43.1,33.4,0.38,1.44
STU_04838,average,4,5.21,3.23,7.74,-4.51,73.2,66.9,47.9,65.8,72.3,5.7,57.2,26.2,4.74,7,3,0,5,45.7,31.0,66.7,11.7,48.9,44.4,0.38,2.67
STU_04839,below_avg,3,0.32,0.84,0.0,0.84,56.4,31.6,23.4,26.4,62.2,1.9,56.3,35.8,5.71,6,5,0,6,30.1,17.0,43.0,9.1,26.0,32.2,0.25,5.41
STU_04840,below_avg,7,0.0,0.0,0.0,0.0,59.6,28.6,33.9,28.4,46.1,2.9,33.3,0.0,6.79,3,3,0,3,25.5,15.5,34.8,7.9,25.1,26.3,0.75,1.5
STU_04841,above_avg,7,7.21,7.33,7.25,0.08,87.4,80.4,69.6,78.7,63.5,6.3,49.9,31.9,4.79,3,0,1,0,68.2,63.3,77.9,6.8,70.6,63.5,0.75,6.33
STU_04842,above_avg,4,4.98,5.45,4.79,0.66,74.7,62.4,57.5,70.0,68.3,6.9,54.0,19.9,5.86,7,1,1,2,60.1,36.3,83.9,13.9,71.3,55.7,0.38,7.22
STU_04843,improving,3,3.92,4.89,2.11,2.78,82.5,75.0,56.5,80.1,92.5,8.4,72.5,45.1,8.12,6,1,1,2,54.4,31.6,76.0,13.7,70.3,46.4,0.25,7.36
STU_04844,average,4,0.46,0.27,1.42,-1.15,60.5,50.6,39.6,59.2,19.6,2.9,45.8,16.1,5.06,7,6,0,6,33.9,17.6,58.1,12.6,47.5,28.5,0.38,1.44
STU_04845,improving,4,4.28,5.95,2.16,3.79,88.2,69.6,68.2,91.4,45.8,5.8,31.8,16.6,5.72,7,1,2,1,65.5,38.8,84.3,13.0,79.8,59.7,0.38,7.56
STU_04846,below_avg,4,0.17,1.32,0.42,0.9,58.7,56.3,29.7,49.3,22.0,3.9,44.3,15.8,7.14,7,5,0,6,36.0,22.2,52.6,10.8,43.5,33.0,0.38,0.56
STU_04847,average,7,1.35,0.83,1.25,-0.42,71.8,62.4,35.2,50.6,38.9,4.2,67.9,50.3,5.47,3,2,0,3,40.3,34.8,47.8,5.5,41.3,38.3,0.75,0.0
STU_04848,topper,5,9.55,10.0,9.27,0.73,92.2,86.2,95.2,100.0,80.0,8.5,69.6,53.3,7.28,4,0,4,0,93.0,87.4,100.0,4.6,96.8,89.1,0.5,10.0
STU_04849,strong,4,8.91,8.32,9.42,-1.1,79.1,79.1,74.0,92.9,72.0,6.3,54.7,62.4,6.85,7,0,5,0,74.3,52.7,88.0,11.9,83.5,70.6,0.38,7.89
STU_04850,below_avg,3,0.73,0.63,1.58,-0.95,61.9,51.9,46.2,54.4,13.1,3.4,53.4,19.3,6.33,6,5,0,5,33.1,23.7,55.0,10.7,45.2,27.0,0.25,0.23
STU_04851,inconsistent,7,2.05,1.0,2.5,-1.5,64.4,68.9,32.5,24.2,32.1,7.2,50.8,14.7,5.79,3,2,0,2,26.8,2.0,50.6,19.9,39.2,2.0,0.75,0.0
STU_04852,strong,3,6.98,6.63,6.95,-0.32,89.2,90.5,67.4,91.4,87.3,5.3,43.4,79.7,5.73,6,0,2,1,66.8,43.8,92.1,16.2,86.9,56.7,0.25,8.05
STU_04853,above_avg,3,3.85,4.42,4.11,0.31,84.7,79.1,51.0,61.0,63.6,7.9,66.5,30.7,6.65,6,1,0,2,52.9,37.4,67.7,10.7,61.4,48.7,0.25,6.95
STU_04854,struggling,6,0.0,0.0,0.0,0.0,38.8,14.2,11.4,30.5,42.4,2.1,20.9,5.3,4.3,4,4,0,4,17.9,2.0,36.4,13.1,23.2,2.0,0.62,0.0
STU_04855,strong,3,7.52,6.63,7.63,-1.0,86.1,95.3,64.1,73.6,59.7,9.9,65.3,47.1,6.1,6,0,1,0,64.1,55.3,71.1,5.9,68.2,62.0,0.25,7.45
STU_04856,topper,6,9.09,8.5,10.0,-1.5,90.8,85.4,90.1,100.0,76.2,8.8,78.8,50.3,6.43,4,0,3,0,90.5,69.8,98.2,12.0,97.4,69.8,0.62,9.33
STU_04857,above_avg,3,5.84,4.89,6.42,-1.53,84.6,62.1,53.7,69.7,58.8,6.2,28.3,26.1,5.57,6,1,0,3,55.8,37.9,69.5,11.5,58.6,54.4,0.25,4.73
STU_04858,average,3,3.36,2.95,4.16,-1.21,67.3,64.0,36.5,55.9,74.1,5.2,33.6,7.2,7.05,6,2,1,5,45.2,32.3,71.7,12.6,56.0,39.8,0.25,3.14
STU_04859,average,4,1.39,1.86,0.42,1.44,63.3,58.0,42.3,33.5,37.9,2.5,53.3,73.0,7.37,7,4,0,7,37.4,20.6,47.1,8.2,41.5,35.8,0.38,2.67
STU_04860,below_avg,6,0.47,1.12,0.0,1.12,63.5,35.3,27.2,40.6,57.8,1.7,58.9,24.1,6.01,4,2,0,4,35.1,17.4,49.9,12.9,40.9,17.4,0.62,1.67
STU_04861,failing,5,0.36,0.0,0.0,0.0,34.2,21.5,4.5,13.1,32.6,0.6,21.9,17.0,6.16,4,4,0,4,7.8,2.0,23.9,9.3,13.6,2.0,0.5,0.0
STU_04862,improving,7,5.13,6.33,2.62,3.71,88.3,75.7,77.3,61.6,65.4,8.8,76.8,21.9,7.86,3,0,0,0,60.1,55.8,62.3,3.0,62.2,55.8,0.75,5.83
STU_04863,topper,6,9.43,9.5,9.56,-0.06,90.4,87.6,88.8,100.0,69.9,8.0,69.9,47.5,4.67,4,0,4,0,89.5,79.7,96.1,6.9,92.8,79.7,0.62,9.83
STU_04864,average,5,0.81,0.44,1.55,-1.11,70.3,63.9,28.7,32.9,47.5,5.2,61.0,0.0,5.92,4,3,0,4,31.1,21.1,40.2,7.0,37.2,25.1,0.5,2.75
STU_04865,above_avg,7,6.85,8.0,6.0,2.0,85.8,62.9,82.4,100.0,56.6,7.1,71.8,33.9,6.96,3,0,2,0,84.3,68.4,95.6,11.6,92.2,68.4,0.75,6.17
STU_04866,strong,7,9.06,9.33,9.0,0.33,81.9,72.0,68.6,60.0,60.8,7.4,39.1,12.2,5.93,3,0,2,0,79.3,56.1,91.4,16.4,73.8,90.5,0.75,7.33
STU_04867,below_avg,4,0.26,1.05,0.42,0.63,62.8,36.1,30.5,71.8,32.8,1.4,47.3,49.8,5.39,7,5,0,6,33.7,2.7,66.8,18.6,53.2,25.9,0.38,4.0
STU_04868,below_avg,5,1.03,0.56,1.27,-0.71,70.4,52.1,35.3,44.6,42.3,2.9,37.1,58.6,5.66,4,3,0,4,28.9,18.4,46.6,10.8,37.5,20.2,0.5,0.0
STU_04869,topper,3,8.68,9.37,8.47,0.9,93.4,90.2,83.5,98.7,70.2,8.5,63.8,33.5,6.55,6,0,6,0,83.1,72.8,94.7,6.5,90.0,79.6,0.25,9.09
STU_04870,strong,4,7.46,6.91,8.95,-2.04,80.7,78.7,60.6,71.1,69.3,9.7,29.6,60.3,6.68,7,0,2,0,64.1,51.4,79.4,10.1,71.5,61.2,0.38,7.22
STU_04871,below_avg,5,0.45,1.33,0.0,1.33,50.6,62.8,49.2,58.1,48.8,1.2,20.4,40.9,5.69,4,2,0,3,37.6,8.4,66.0,21.5,56.9,18.4,0.5,0.0
STU_04872,average,4,1.54,1.82,1.47,0.35,72.8,52.9,43.5,58.2,52.1,2.7,42.0,20.9,7.28,7,4,0,7,37.8,28.6,47.8,6.0,38.0,37.7,0.38,1.33
STU_04873,strong,6,7.32,8.62,6.44,2.18,96.7,84.9,75.1,83.8,82.0,8.2,59.7,43.4,5.72,4,0,4,0,77.5,73.2,80.9,2.8,78.9,73.2,0.62,9.33
STU_04874,failing,5,0.0,0.0,0.0,0.0,20.2,22.5,9.9,13.8,17.0,1.6,5.0,7.4,6.21,4,4,0,4,4.2,2.0,7.2,2.3,4.6,3.8,0.5,0.0
STU_04875,average,4,4.2,4.55,3.47,1.08,74.3,72.0,46.2,67.9,50.8,2.6,50.6,33.5,5.78,7,1,0,3,49.6,25.4,67.8,13.2,59.1,45.9,0.38,4.0
STU_04876,failing,5,0.0,0.0,0.0,0.0,21.4,16.8,8.3,3.8,16.9,0.1,22.6,0.4,5.7,4,4,0,4,7.1,2.0,22.3,8.8,12.2,2.0,0.5,0.0
STU_04877,above_avg,3,5.6,6.37,5.63,0.74,83.1,83.9,64.7,78.7,73.4,4.7,51.3,21.5,6.88,6,0,1,2,62.8,47.6,76.3,10.6,72.8,57.8,0.25,6.64
STU_04878,average,3,2.14,2.74,3.16,-0.42,72.4,48.1,36.1,54.6,34.2,3.6,51.5,33.6,7.16,6,2,0,5,38.9,13.3,52.3,12.9,49.0,33.8,0.25,1.0
STU_04879,average,4,5.96,5.32,5.63,-0.31,67.1,51.8,53.3,68.2,41.8,4.3,44.1,55.5,6.26,7,0,0,3,52.5,42.6,67.5,7.8,63.0,48.3,0.38,4.44
STU_04880,below_avg,6,0.84,1.0,0.0,1.0,66.3,40.7,30.9,38.4,32.8,1.0,20.2,2.5,7.76,4,3,0,4,31.4,27.5,40.1,5.1,31.8,30.3,0.62,0.0
